Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
98,Entry Short,Short_1721_2.494065549_61_2.2,2023-01-30 11:23,4046.8,1000,6000.00,0.15,58500.00,0.57,7000.00,0.17,1800.00,0.04
97,Exit Long,Close position order,2023-01-30 11:23,4046.8,1000,-5000.00,-0.12,52500.00,-0.47,0,0,20000.00,0.49
97,Entry Long,Long_-883_3.1420016854_99_2.2,2023-01-30 10:30,4051.8,1000,-5000.00,-0.12,52500.00,-0.47,0,0,20000.00,0.49
96,Exit Short,Close position order,2023-01-30 10:30,4051.8,1000,18400.00,0.45,57500.00,1.77,43900.00,1.08,25600.00,0.63
96,Entry Short,Short_3473_2.1689635105_64_2.8,2023-01-27 11:46,4070.2,1000,18400.00,0.45,57500.00,1.77,43900.00,1.08,25600.00,0.63
95,Exit Long,Close position order,2023-01-27 11:46,4070.2,1000,14400.00,0.36,39100.00,1.41,18400.00,0.45,4400.00,0.11
95,Entry Long,Long_-2701_2.7409972317_86_1.4,2023-01-27 10:59,4055.8,1000,14400.00,0.36,39100.00,1.41,18400.00,0.45,4400.00,0.11
94,Exit Short,Close position order,2023-01-27 10:59,4055.8,1000,7400.00,0.18,24700.00,0.73,13400.00,0.33,16800.00,0.41
94,Entry Short,Short_5316_3.0983061486_99_2,2023-01-27 09:58,4063.2,1000,7400.00,0.18,24700.00,0.73,13400.00,0.33,16800.00,0.41
93,Exit Long,Close position order,2023-01-27 09:58,4063.2,1000,26400.00,0.65,17300.00,2.66,32200.00,0.8,6800.00,0.17
93,Entry Long,Long_-784_2.3130023675_62_3.8,2023-01-26 12:51,4036.8,1000,26400.00,0.65,17300.00,2.66,32200.00,0.8,6800.00,0.17
92,Exit Short,Close position order,2023-01-26 12:51,4036.8,1000,-12400.00,-0.31,-9100.00,-1.24,2000.00,0.05,18000.00,0.45
92,Entry Short,Short_237_3.5084669012_55_4.6,2023-01-26 11:34,4024.4,1000,-12400.00,-0.31,-9100.00,-1.24,2000.00,0.05,18000.00,0.45
91,Exit Long,Close position order,2023-01-26 11:34,4024.4,1000,1600.00,0.04,3300.00,0.16,7000.00,0.17,7800.00,0.19
91,Entry Long,Long_-1821_3.7193522555_101_5.8,2023-01-26 11:04,4022.8,1000,1600.00,0.04,3300.00,0.16,7000.00,0.17,7800.00,0.19
90,Exit Short,Close position order,2023-01-26 11:04,4022.8,1000,14600.00,0.36,1700.00,1.48,23400.00,0.58,7600.00,0.19
90,Entry Short,Short_640_3.7047991931_99_3.2,2023-01-26 10:29,4037.4,1000,14600.00,0.36,1700.00,1.48,23400.00,0.58,7600.00,0.19
89,Exit Long,Close position order,2023-01-26 10:29,4037.4,1000,6000.00,0.15,-12900.00,0.61,15400.00,0.38,8400.00,0.21
89,Entry Long,Long_-3543_4.63336713_242_1.4,2023-01-26 10:04,4031.4,1000,6000.00,0.15,-12900.00,0.61,15400.00,0.38,8400.00,0.21
88,Exit Short,Close position order,2023-01-26 10:04,4031.4,1000,14400.00,0.36,-18900.00,1.49,23800.00,0.59,9200.00,0.23
88,Entry Short,Short_1361_1.5534320585_37_0.7,2023-01-26 09:26,4045.8,1000,14400.00,0.36,-18900.00,1.49,23800.00,0.59,9200.00,0.23
87,Exit Short,Stopped,2023-01-25 19:19,4026.6,1000,-40000.00,-1,-33300.00,-3.97,1800.00,0.05,40000.00,1
87,Entry Short,Short_765_1.9213460245_50_2.2,2023-01-25 12:46,3986.6,1000,-40000.00,-1,-33300.00,-3.97,1800.00,0.05,40000.00,1
86,Exit Long,Close position order,2023-01-25 12:46,3986.6,1000,4400.00,0.11,6700.00,0.44,6400.00,0.16,1000.00,0.03
86,Entry Long,Long_-414_1.894275346_43_1.4,2023-01-25 12:31,3982.2,1000,4400.00,0.11,6700.00,0.44,6400.00,0.16,1000.00,0.03
85,Exit Short,Close position order,2023-01-25 12:31,3982.2,1000,-22600.00,-0.57,2300.00,-2.21,1800.00,0.05,32000.00,0.81
85,Entry Short,Short_1475_2.7214207017_66_1.8,2023-01-25 11:07,3959.6,1000,-22600.00,-0.57,2300.00,-2.21,1800.00,0.05,32000.00,0.81
84,Exit Long,Close position order,2023-01-25 11:07,3959.6,1000,4200.00,0.11,24900.00,0.41,10600.00,0.27,11600.00,0.29
84,Entry Long,Long_-2762_3.3575226719_122_1,2023-01-25 10:05,3955.4,1000,4200.00,0.11,24900.00,0.41,10600.00,0.27,11600.00,0.29
83,Exit Short,Close position order,2023-01-25 10:05,3955.4,1000,12800.00,0.32,20700.00,1.27,18800.00,0.47,2800.00,0.07
83,Entry Short,Short_453_2.8391633085_75_4.8,2023-01-25 09:44,3968.2,1000,12800.00,0.32,20700.00,1.27,18800.00,0.47,2800.00,0.07
82,Exit Long,Close position order,2023-01-25 09:44,3968.2,1000,2200.00,0.06,7900.00,0.22,8000.00,0.2,800.00,0.02
82,Entry Long,Long_-1615_2.37195558_138_1.7,2023-01-25 09:38,3966.0,1000,2200.00,0.06,7900.00,0.22,8000.00,0.2,800.00,0.02
81,Exit Short,Close position order,2023-01-25 09:38,3966.0,1000,1600.00,0.04,5700.00,0.16,7600.00,0.19,1100.00,0.03
81,Entry Short,Short_121_1.2980861259_46_0.8,2023-01-25 09:26,3967.6,1000,1600.00,0.04,5700.00,0.16,7600.00,0.19,1100.00,0.03
80,Exit Long,Stopped,2023-01-25 08:49,3968.8,1000,-40000.00,-1,4100.00,-3.83,18200.00,0.45,40000.00,1
80,Entry Long,Long_-1008_1.8586611334_50_1,2023-01-24 12:50,4008.8,1000,-40000.00,-1,4100.00,-3.83,18200.00,0.45,40000.00,1
79,Exit Short,Close position order,2023-01-24 12:50,4008.8,1000,2600.00,0.06,44100.00,0.25,5200.00,0.13,2800.00,0.07
79,Entry Short,Short_131_2.0047178255_44_8.2,2023-01-24 12:13,4011.4,1000,2600.00,0.06,44100.00,0.25,5200.00,0.13,2800.00,0.07
78,Exit Long,Close position order,2023-01-24 12:13,4011.4,1000,2200.00,0.05,41500.00,0.21,3600.00,0.09,8000.00,0.2
78,Entry Long,Long_-112_1.8198149387_56_1.6,2023-01-24 12:00,4009.2,1000,2200.00,0.05,41500.00,0.21,3600.00,0.09,8000.00,0.2
77,Exit Short,Close position order,2023-01-24 12:00,4009.2,1000,-7000.00,-0.17,39300.00,-0.67,9200.00,0.23,14200.00,0.35
77,Entry Short,Short_107_4.1473810477_147_15.8,2023-01-24 10:17,4002.2,1000,-7000.00,-0.17,39300.00,-0.67,9200.00,0.23,14200.00,0.35
76,Exit Long,Close position order,2023-01-24 10:17,4002.2,1000,10000.00,0.25,46300.00,0.96,16600.00,0.42,800.00,0.02
76,Entry Long,Long_-457_3.9963614717_118_5.6,2023-01-24 10:09,3992.2,1000,10000.00,0.25,46300.00,0.96,16600.00,0.42,800.00,0.02
75,Exit Short,Close position order,2023-01-24 10:09,3992.2,1000,8800.00,0.22,36300.00,0.86,16000.00,0.4,200.00,0
75,Entry Short,Short_2203_3.7949756808_84_1.4,2023-01-24 09:57,4001.0,1000,8800.00,0.22,36300.00,0.86,16000.00,0.4,200.00,0
74,Exit Long,Close position order,2023-01-24 09:57,4001.0,1000,5600.00,0.14,27500.00,0.55,14800.00,0.37,4200.00,0.11
74,Entry Long,Long_-1348_3.1695652729_158_4.2,2023-01-24 09:43,3995.4,1000,5600.00,0.14,27500.00,0.55,14800.00,0.37,4200.00,0.11
73,Exit Short,Close position order,2023-01-24 09:43,3995.4,1000,0,0,21900.00,0,7000.00,0.18,2000.00,0.05
73,Entry Short,Short_335_2.4027386454_138_1.6,2023-01-24 09:35,3995.4,1000,0,0,21900.00,0,7000.00,0.18,2000.00,0.05
72,Exit Long,Close position order,2023-01-24 09:35,3995.4,1000,-1000.00,-0.03,21900.00,-0.1,3800.00,0.1,2400.00,0.06
72,Entry Long,Long_-128_1.914845172_194_0.3,2023-01-24 09:32,3996.4,1000,-1000.00,-0.03,21900.00,-0.1,3800.00,0.1,2400.00,0.06
71,Exit Short,Close position order,2023-01-24 09:32,3996.4,1000,23600.00,0.59,22900.00,2.36,28000.00,0.7,16400.00,0.41
71,Entry Short,Short_100_1.4019027363_17_0.4,2023-01-23 12:46,4020.0,1000,23600.00,0.59,22900.00,2.36,28000.00,0.7,16400.00,0.41
70,Exit Long,Close position order,2023-01-23 12:46,4020.0,1000,2600.00,0.06,-700.00,0.26,5000.00,0.12,1600.00,0.04
70,Entry Long,Long_-1741_1.9849060349_47_3.4,2023-01-23 12:17,4017.4,1000,2600.00,0.06,-700.00,0.26,5000.00,0.12,1600.00,0.04
69,Exit Short,Close position order,2023-01-23 12:17,4017.4,1000,4600.00,0.11,-3300.00,0.46,8800.00,0.22,8400.00,0.21
69,Entry Short,Short_4726_2.185829158_54_0.6,2023-01-23 11:17,4022.0,1000,4600.00,0.11,-3300.00,0.46,8800.00,0.22,8400.00,0.21
68,Exit Short,Stopped,2023-01-23 11:09,4026.4,1000,-40000.00,-1,-7900.00,-3.88,1400.00,0.04,40000.00,1
68,Entry Short,Short_3102_3.0708137727_54_1.6,2023-01-23 09:59,3986.4,1000,-40000.00,-1,-7900.00,-3.88,1400.00,0.04,40000.00,1
67,Exit Long,Close position order,2023-01-23 09:59,3986.4,1000,14600.00,0.37,32100.00,1.43,20200.00,0.51,4200.00,0.11
67,Entry Long,Long_-175_2.3549825136_232_0.3,2023-01-23 09:33,3971.8,1000,14600.00,0.37,32100.00,1.43,20200.00,0.51,4200.00,0.11
66,Exit Short,Close position order,2023-01-23 09:33,3971.8,1000,-1000.00,-0.03,17500.00,-0.1,4800.00,0.12,2600.00,0.07
66,Entry Short,Short_854_1.7690921459_193_0.8,2023-01-23 09:31,3970.8,1000,-1000.00,-0.03,17500.00,-0.1,4800.00,0.12,2600.00,0.07
65,Exit Long,Close position order,2023-01-23 09:31,3970.8,1000,42400.00,1.08,18500.00,4.34,51200.00,1.3,8600.00,0.22
65,Entry Long,Long_-105_1.6335374338_20_1.4,2023-01-20 12:34,3928.4,1000,42400.00,1.08,18500.00,4.34,51200.00,1.3,8600.00,0.22
64,Exit Short,Close position order,2023-01-20 12:34,3928.4,1000,-15800.00,-0.4,-23900.00,-1.59,5000.00,0.13,21200.00,0.54
64,Entry Short,Short_1625_2.7225832716_41_1.8,2023-01-20 10:16,3912.6,1000,-15800.00,-0.4,-23900.00,-1.59,5000.00,0.13,21200.00,0.54
63,Exit Long,Close position order,2023-01-20 10:16,3912.6,1000,13800.00,0.35,-8100.00,1.41,18000.00,0.46,1200.00,0.03
63,Entry Long,Long_-1138_2.9473226026_142_5.8,2023-01-20 09:41,3898.8,1000,13800.00,0.35,-8100.00,1.41,18000.00,0.46,1200.00,0.03
62,Exit Short,Close position order,2023-01-20 09:41,3898.8,1000,5800.00,0.15,-21900.00,0.6,12400.00,0.32,1400.00,0.04
62,Entry Short,Short_2165_1.8239007915_254_2.4,2023-01-20 09:31,3904.6,1000,5800.00,0.15,-21900.00,0.6,12400.00,0.32,1400.00,0.04
61,Exit Long,Close position order,2023-01-20 09:31,3904.6,1000,13600.00,0.35,-27700.00,1.42,29000.00,0.75,2800.00,0.07
61,Entry Long,Long_-100_1.7621522056_25_2,2023-01-19 12:50,3891.0,1000,13600.00,0.35,-27700.00,1.42,29000.00,0.75,2800.00,0.07
60,Exit Short,Close position order,2023-01-19 12:50,3891.0,1000,400.00,0.01,-41300.00,0.04,1200.00,0.03,8000.00,0.21
60,Entry Short,Short_1578_2.0060823332_35_4.2,2023-01-19 12:10,3891.4,1000,400.00,0.01,-41300.00,0.04,1200.00,0.03,8000.00,0.21
59,Exit Long,Close position order,2023-01-19 12:10,3891.4,1000,4200.00,0.11,-41700.00,0.44,7800.00,0.2,5600.00,0.14
59,Entry Long,Long_-103_2.0962164728_44_1.4,2023-01-19 11:37,3887.2,1000,4200.00,0.11,-41700.00,0.44,7800.00,0.2,5600.00,0.14
58,Exit Short,Close position order,2023-01-19 11:37,3887.2,1000,8400.00,0.22,-45900.00,0.89,10000.00,0.26,1000.00,0.03
58,Entry Short,Short_475_2.6171554471_71_7.4,2023-01-19 11:15,3895.6,1000,8400.00,0.22,-45900.00,0.89,10000.00,0.26,1000.00,0.03
57,Exit Long,Close position order,2023-01-19 11:15,3895.6,1000,-2400.00,-0.06,-54300.00,-0.25,10000.00,0.26,13600.00,0.35
57,Entry Long,Long_-234_3.5860103173_86_3.4,2023-01-19 10:15,3898.0,1000,-2400.00,-0.06,-54300.00,-0.25,10000.00,0.26,13600.00,0.35
56,Exit Short,Close position order,2023-01-19 10:15,3898.0,1000,5600.00,0.14,-51900.00,0.59,10400.00,0.27,4400.00,0.11
56,Entry Short,Short_2837_3.3831615427_113_6,2023-01-19 09:44,3903.6,1000,5600.00,0.14,-51900.00,0.59,10400.00,0.27,4400.00,0.11
55,Exit Long,Stopped,2023-01-18 15:43,3928.4,1000,-40000.00,-1.01,-57500.00,-4.07,1000.00,0.03,40000.00,1.01
55,Entry Long,Long_-2816_3.0192734843_125_4.2,2023-01-18 11:27,3968.4,1000,-40000.00,-1.01,-57500.00,-4.07,1000.00,0.03,40000.00,1.01
54,Exit Long,Stopped,2023-01-18 11:22,3963.0,1000,-40000.00,-1,-17500.00,-3.91,4400.00,0.11,40000.00,1
54,Entry Long,Long_-145_3.3479192522_124_6.2,2023-01-18 10:21,4003.0,1000,-40000.00,-1,-17500.00,-3.91,4400.00,0.11,40000.00,1
53,Exit Short,Close position order,2023-01-18 10:21,4003.0,1000,2200.00,0.05,22500.00,0.22,7600.00,0.19,8400.00,0.21
53,Entry Short,Short_124_3.9253206855_114_2.2,2023-01-18 09:53,4005.2,1000,2200.00,0.05,22500.00,0.22,7600.00,0.19,8400.00,0.21
52,Exit Long,Close position order,2023-01-18 09:53,4005.2,1000,13600.00,0.34,20300.00,1.35,21100.00,0.53,14900.00,0.37
52,Entry Long,Long_-823_1.5705811015_32_2,2023-01-17 12:23,3991.6,1000,13600.00,0.34,20300.00,1.35,21100.00,0.53,14900.00,0.37
51,Exit Short,Close position order,2023-01-17 12:23,3991.6,1000,1000.00,0.03,6700.00,0.1,2400.00,0.06,6400.00,0.16
51,Entry Short,Short_245_1.9916309734_41_1,2023-01-17 11:45,3992.6,1000,1000.00,0.03,6700.00,0.1,2400.00,0.06,6400.00,0.16
50,Exit Long,Close position order,2023-01-17 11:45,3992.6,1000,-4800.00,-0.12,5700.00,-0.48,800.00,0.02,14200.00,0.36
50,Entry Long,Long_-2467_2.7988024218_54_5,2023-01-17 10:50,3997.4,1000,-4800.00,-0.12,5700.00,-0.48,800.00,0.02,14200.00,0.36
49,Exit Short,Close position order,2023-01-17 10:50,3997.4,1000,-4800.00,-0.12,10500.00,-0.47,11700.00,0.29,22800.00,0.57
49,Entry Short,Short_263_0.5207865351_21_1.2,2023-01-16 12:36,3992.6,1000,-4800.00,-0.12,10500.00,-0.47,11700.00,0.29,22800.00,0.57
48,Exit Long,Close position order,2023-01-16 12:36,3992.6,1000,-5600.00,-0.14,15300.00,-0.55,1400.00,0.04,7600.00,0.19
48,Entry Long,Long_-228_0.4924880952_12_1,2023-01-16 11:04,3998.2,1000,-5600.00,-0.14,15300.00,-0.55,1400.00,0.04,7600.00,0.19
47,Exit Short,Close position order,2023-01-16 11:04,3998.2,1000,-1000.00,-0.03,20900.00,-0.1,0,0,3400.00,0.09
47,Entry Short,Short_105_0.5914879995_6_0.6,2023-01-16 10:30,3997.2,1000,-1000.00,-0.03,20900.00,-0.1,0,0,3400.00,0.09
46,Exit Long,Close position order,2023-01-16 10:30,3997.2,1000,200.00,0.01,21900.00,0.02,1400.00,0.04,600.00,0.02
46,Entry Long,Long_-928_0.7086316104_11_0.6,2023-01-16 10:18,3997.0,1000,200.00,0.01,21900.00,0.02,1400.00,0.04,600.00,0.02
45,Exit Short,Close position order,2023-01-16 10:18,3997.0,1000,-21400.00,-0.54,21700.00,-2.05,2200.00,0.06,32200.00,0.81
45,Entry Short,Short_2529_1.580459396_41_0.8,2023-01-13 12:24,3975.6,1000,-21400.00,-0.54,21700.00,-2.05,2200.00,0.06,32200.00,0.81
44,Exit Long,Close position order,2023-01-13 12:24,3975.6,1000,1200.00,0.03,43100.00,0.12,3800.00,0.1,9000.00,0.23
44,Entry Long,Long_-256_2.7047910589_66_2.2,2023-01-13 11:04,3974.4,1000,1200.00,0.03,43100.00,0.12,3800.00,0.1,9000.00,0.23
43,Exit Short,Close position order,2023-01-13 11:04,3974.4,1000,-800.00,-0.02,41900.00,-0.08,31700.00,0.8,25000.00,0.63
43,Entry Short,Short_274_3.6233495906_119_8,2023-01-12 11:47,3973.6,1000,-800.00,-0.02,41900.00,-0.08,31700.00,0.8,25000.00,0.63
42,Exit Long,Close position order,2023-01-12 11:47,3973.6,1000,3600.00,0.09,42700.00,0.35,7800.00,0.2,12800.00,0.32
42,Entry Long,Long_-823_4.7359397203_164_7,2023-01-12 10:52,3970.0,1000,3600.00,0.09,42700.00,0.35,7800.00,0.2,12800.00,0.32
41,Exit Short,Close position order,2023-01-12 10:52,3970.0,1000,5200.00,0.13,39100.00,0.5,15000.00,0.38,8400.00,0.21
41,Entry Short,Short_1729_5.0865248997_171_5.2,2023-01-12 10:23,3975.2,1000,5200.00,0.13,39100.00,0.5,15000.00,0.38,8400.00,0.21
40,Exit Long,Close position order,2023-01-12 10:23,3975.2,1000,31600.00,0.8,33900.00,3.15,39000.00,0.99,400.00,0.01
40,Entry Long,Long_-3577_4.8725475886_226_0.6,2023-01-12 09:57,3943.6,1000,31600.00,0.8,33900.00,3.15,39000.00,0.99,400.00,0.01
39,Exit Short,Stopped,2023-01-12 07:57,3980.0,1000,-40000.00,-1.02,2300.00,-3.84,800.00,0.02,40000.00,1.02
39,Entry Short,Short_606_1.860038869_35_4.2,2023-01-11 11:21,3940.0,1000,-40000.00,-1.02,2300.00,-3.84,800.00,0.02,40000.00,1.02
38,Exit Long,Close position order,2023-01-11 11:21,3940.0,1000,2000.00,0.05,42300.00,0.19,5200.00,0.13,8400.00,0.21
38,Entry Long,Long_-747_2.5656663775_40_5.2,2023-01-11 10:41,3938.0,1000,2000.00,0.05,42300.00,0.19,5200.00,0.13,8400.00,0.21
37,Exit Short,Close position order,2023-01-11 10:41,3938.0,1000,-1700.00,-0.04,40300.00,-0.16,2700.00,0.07,11300.00,0.29
37,Entry Short,Short_117_1.1771578977_25_2.1,2023-01-11 09:26,3936.3,1000,-1700.00,-0.04,40300.00,-0.16,2700.00,0.07,11300.00,0.29
36,Exit Short,Stopped,2023-01-11 08:24,3936.8,1000,-40000.00,-1.03,42000.00,-3.7,9400.00,0.24,40000.00,1.03
36,Entry Short,Short_395_2.6167245208_65_4.8,2023-01-10 12:00,3896.8,1000,-40000.00,-1.03,42000.00,-3.7,9400.00,0.24,40000.00,1.03
35,Exit Long,Close position order,2023-01-10 12:00,3896.8,1000,3200.00,0.08,82000.00,0.3,6000.00,0.15,7000.00,0.18
35,Entry Long,Long_-114_3.0595264953_112_5.2,2023-01-10 11:31,3893.6,1000,3200.00,0.08,82000.00,0.3,6000.00,0.15,7000.00,0.18
34,Exit Short,Close position order,2023-01-10 11:31,3893.6,1000,3400.00,0.09,78800.00,0.32,5400.00,0.14,4200.00,0.11
34,Entry Short,Short_100_3.1475076257_100_6,2023-01-10 11:06,3897.0,1000,3400.00,0.09,78800.00,0.32,5400.00,0.14,4200.00,0.11
33,Exit Long,Close position order,2023-01-10 11:06,3897.0,1000,14200.00,0.37,75400.00,1.34,17000.00,0.44,1000.00,0.03
33,Entry Long,Long_-2597_3.8534245945_128_0,2023-01-10 10:48,3882.8,1000,14200.00,0.37,75400.00,1.34,17000.00,0.44,1000.00,0.03
32,Exit Short,Close position order,2023-01-10 10:48,3882.8,1000,14800.00,0.38,61200.00,1.41,21800.00,0.56,15600.00,0.4
32,Entry Short,Short_2179_3.8463701454_208_3.6,2023-01-10 09:42,3897.6,1000,14800.00,0.38,61200.00,1.41,21800.00,0.56,15600.00,0.4
31,Exit Long,Stopped,2023-01-09 14:58,3905.8,1000,-40000.00,-1.01,46400.00,-3.68,5200.00,0.13,40000.00,1.01
31,Entry Long,Long_-654_1.5577851298_30_1,2023-01-09 11:45,3945.8,1000,-40000.00,-1.01,46400.00,-3.68,5200.00,0.13,40000.00,1.01
30,Exit Short,Close position order,2023-01-09 11:45,3945.8,1000,-14600.00,-0.37,86400.00,-1.33,5000.00,0.13,20400.00,0.52
30,Entry Short,Short_3552_2.7741991543_78_4.4,2023-01-09 10:09,3931.2,1000,-14600.00,-0.37,86400.00,-1.33,5000.00,0.13,20400.00,0.52
29,Exit Long,Close position order,2023-01-09 10:09,3931.2,1000,18600.00,0.48,101000.00,1.72,22000.00,0.56,2400.00,0.06
29,Entry Long,Long_-381_3.3344592205_184_5.2,2023-01-09 09:40,3912.6,1000,18600.00,0.48,101000.00,1.72,22000.00,0.56,2400.00,0.06
28,Exit Short,Close position order,2023-01-09 09:40,3912.6,1000,4200.00,0.11,82400.00,0.39,9600.00,0.25,5400.00,0.14
28,Entry Short,Short_2311_1.7477995964_227_2.3,2023-01-09 09:31,3916.8,1000,4200.00,0.11,82400.00,0.39,9600.00,0.25,5400.00,0.14
27,Exit Long,Close position order,2023-01-09 09:31,3916.8,1000,43600.00,1.13,78200.00,4.21,46300.00,1.2,7800.00,0.2
27,Entry Long,Long_-1233_2.0943950258_41_2.6,2023-01-06 12:32,3873.2,1000,43600.00,1.13,78200.00,4.21,46300.00,1.2,7800.00,0.2
26,Exit Short,Close position order,2023-01-06 12:32,3873.2,1000,4000.00,0.1,34600.00,0.39,8400.00,0.22,2800.00,0.07
26,Entry Short,Short_2402_2.542534831_45_3.6,2023-01-06 12:00,3877.2,1000,4000.00,0.1,34600.00,0.39,8400.00,0.22,2800.00,0.07
25,Exit Long,Close position order,2023-01-06 12:00,3877.2,1000,8200.00,0.21,30600.00,0.8,13200.00,0.34,600.00,0.02
25,Entry Long,Long_-109_3.0030910065_66_3,2023-01-06 11:33,3869.0,1000,8200.00,0.21,30600.00,0.8,13200.00,0.34,600.00,0.02
24,Exit Short,Close position order,2023-01-06 11:33,3869.0,1000,-28400.00,-0.74,22400.00,-2.7,200.00,0.01,35400.00,0.92
24,Entry Short,Short_679_6.2272220802_217_12.2,2023-01-06 10:15,3840.6,1000,-28400.00,-0.74,22400.00,-2.7,200.00,0.01,35400.00,0.92
23,Exit Long,Close position order,2023-01-06 10:15,3840.6,1000,20800.00,0.54,50800.00,2.02,29000.00,0.76,2600.00,0.07
23,Entry Long,Long_-2859_5.1409565518_213_7.2,2023-01-06 09:52,3819.8,1000,20800.00,0.54,50800.00,2.02,29000.00,0.76,2600.00,0.07
22,Exit Short,Close position order,2023-01-06 09:52,3819.8,1000,26800.00,0.7,30000.00,2.67,38200.00,0.99,800.00,0.02
22,Entry Short,Short_139_4.4424025587_228_4.6,2023-01-06 09:37,3846.6,1000,26800.00,0.7,30000.00,2.67,38200.00,0.99,800.00,0.02
21,Exit Long,Close position order,2023-01-06 09:37,3846.6,1000,6400.00,0.17,3200.00,0.64,13800.00,0.36,7800.00,0.2
21,Entry Long,Long_-569_2.9200971524_55_4.8,2023-01-06 09:26,3840.2,1000,6400.00,0.17,3200.00,0.64,13800.00,0.36,7800.00,0.2
20,Exit Short,Stopped,2023-01-06 08:52,3852.4,1000,-40000.00,-1.05,-3200.00,-3.86,14200.00,0.37,40000.00,1.05
20,Entry Short,Short_929_2.2389659003_27_1,2023-01-05 12:39,3812.4,1000,-40000.00,-1.05,-3200.00,-3.86,14200.00,0.37,40000.00,1.05
19,Exit Long,Close position order,2023-01-05 12:39,3812.4,1000,4000.00,0.11,36800.00,0.39,10200.00,0.27,0,0
19,Entry Long,Long_-452_2.2962962049_63_3.2,2023-01-05 12:23,3808.4,1000,4000.00,0.11,36800.00,0.39,10200.00,0.27,0,0
18,Exit Short,Close position order,2023-01-05 12:23,3808.4,1000,4400.00,0.12,32800.00,0.43,8000.00,0.21,3200.00,0.08
18,Entry Short,Short_588_2.2721315066_53_5.8,2023-01-05 11:50,3812.8,1000,4400.00,0.12,32800.00,0.43,8000.00,0.21,3200.00,0.08
17,Exit Long,Close position order,2023-01-05 11:50,3812.8,1000,-2200.00,-0.06,28400.00,-0.21,6000.00,0.16,13000.00,0.34
17,Entry Long,Long_-626_3.418989904_101_2.8,2023-01-05 10:39,3815.0,1000,-2200.00,-0.06,28400.00,-0.21,6000.00,0.16,13000.00,0.34
16,Exit Short,Close position order,2023-01-05 10:39,3815.0,1000,5800.00,0.15,30600.00,0.57,11400.00,0.3,2000.00,0.05
16,Entry Short,Short_1056_4.7788616563_155_6.8,2023-01-05 10:17,3820.8,1000,5800.00,0.15,30600.00,0.57,11400.00,0.3,2000.00,0.05
15,Exit Long,Close position order,2023-01-05 10:17,3820.8,1000,-6400.00,-0.17,24800.00,-0.62,5600.00,0.15,24200.00,0.63
15,Entry Long,Long_-385_2.0099739583_53_4.1,2023-01-05 09:27,3827.2,1000,-6400.00,-0.17,24800.00,-0.62,5600.00,0.15,24200.00,0.63
14,Exit Short,Close position order,2023-01-05 09:27,3827.2,1000,14200.00,0.37,31200.00,1.4,18300.00,0.48,34600.00,0.9
14,Entry Short,Short_2417_3.4194259619_119_2.2,2023-01-04 10:56,3841.4,1000,14200.00,0.37,31200.00,1.4,18300.00,0.48,34600.00,0.9
13,Exit Long,Close position order,2023-01-04 10:56,3841.4,1000,14000.00,0.37,17000.00,1.4,18000.00,0.47,4800.00,0.13
13,Entry Long,Long_-2415_5.6518807061_188_1,2023-01-04 10:16,3827.4,1000,14000.00,0.37,17000.00,1.4,18000.00,0.47,4800.00,0.13
12,Exit Short,Close position order,2023-01-04 10:16,3827.4,1000,16000.00,0.42,3000.00,1.62,27000.00,0.7,1000.00,0.03
12,Entry Short,Short_118_6.088312966_299_1.2,2023-01-04 10:04,3843.4,1000,16000.00,0.42,3000.00,1.62,27000.00,0.7,1000.00,0.03
11,Exit Long,Close position order,2023-01-04 10:04,3843.4,1000,-1200.00,-0.03,-13000.00,-0.12,14700.00,0.38,5000.00,0.13
11,Entry Long,Long_-126_4.9030138541_338_1.4,2023-01-04 10:02,3844.6,1000,-1200.00,-0.03,-13000.00,-0.12,14700.00,0.38,5000.00,0.13
10,Exit Short,Close position order,2023-01-04 10:02,3844.6,1000,-1600.00,-0.04,-11800.00,-0.16,10400.00,0.27,6700.00,0.17
10,Entry Short,Short_1847_4.3184961983_208_2.4,2023-01-04 09:45,3843.0,1000,-1600.00,-0.04,-11800.00,-0.16,10400.00,0.27,6700.00,0.17
9,Exit Long,Close position order,2023-01-04 09:45,3843.0,1000,-5200.00,-0.14,-10200.00,-0.52,10200.00,0.27,7000.00,0.18
9,Entry Long,Long_-491_3.110992252_201_4.1,2023-01-04 09:36,3848.2,1000,-5200.00,-0.14,-10200.00,-0.52,10200.00,0.27,7000.00,0.18
8,Exit Short,Close position order,2023-01-04 09:36,3848.2,1000,-35600.00,-0.93,-5000.00,-3.45,18000.00,0.47,37100.00,0.97
8,Entry Short,Short_748_2.5940100075_89_7.2,2023-01-03 12:39,3812.6,1000,-35600.00,-0.93,-5000.00,-3.45,18000.00,0.47,37100.00,0.97
7,Exit Long,Close position order,2023-01-03 12:39,3812.6,1000,5800.00,0.15,30600.00,0.57,9800.00,0.26,2000.00,0.05
7,Entry Long,Long_-408_2.9170186565_60_4.6,2023-01-03 12:27,3806.8,1000,5800.00,0.15,30600.00,0.57,9800.00,0.26,2000.00,0.05
6,Exit Short,Close position order,2023-01-03 12:27,3806.8,1000,3800.00,0.1,24800.00,0.37,10000.00,0.26,2200.00,0.06
