time,open,high,low,close,CCI,daily_bias,daily_cci,daily_prev_cci
1488232800,2366.8,2369.8,2358.6,2365.8,131.6815669230867,0,131.6815669230867,148.21020563595383
1488319200,2365.8,2401.8,2364.2,2393.6,163.116683358876,0,163.116683358876,131.6815669230867
1488405600,2393.6,2395,2378.6,2381.8,141.87656089320154,0,141.87656089320154,163.116683358876
1488492000,2381.8,2383.6,2374.4,2380.8,123.6850898175044,0,123.6850898175044,141.87656089320154
1488751200,2380.8,2380.8,2367.6,2371.6,103.94933901300504,0,103.94933901300504,123.6850898175044
1488837600,2371.6,2376.2,2365.2,2367,90.90955404494514,-1,90.90955404494514,103.94933901300504
1488924000,2367,2373.4,2360.2,2363.8,80.05082012111855,0,80.05082012111855,90.90955404494514
1489010400,2363.8,2369.4,2354.4,2367.8,75.09317451346219,0,75.09317451346219,80.05082012111855
1489096800,2367.8,2379.6,2362.4,2371.4,81.68735581676498,0,81.68735581676498,75.09317451346219
1489352400,2371.4,2375.2,2368.4,2374.6,81.24819608801153,0,81.24819608801153,81.68735581676498
1489438800,2374.6,2374.6,2358.2,2366.8,66.57251599432506,0,66.57251599432506,81.24819608801153
1489525200,2366.8,2390.6,2366.6,2382.6,87.60703043300646,0,87.60703043300646,66.57251599432506
1489611600,2382.6,2392,2377,2383,89.82927820159935,0,89.82927820159935,87.60703043300646
1489698000,2383,2385.4,2376.2,2378.6,79.58020110931352,0,79.58020110931352,89.82927820159935
1489957200,2378.6,2379.2,2369,2372.6,65.12817538568734,0,65.12817538568734,79.58020110931352
1490043600,2372.6,2382,2341.4,2344,22.822607884452907,0,22.822607884452907,65.12817538568734
1490130000,2344,2352,2335.8,2345.2,3.620849969919017,0,3.620849969919017,22.822607884452907
1490216400,2345.2,2359.2,2341.6,2343.8,6.510427081529587,0,6.510427081529587,3.620849969919017
1490302800,2343.8,2356,2335,2345.8,-0.6132090229316075,0,-0.6132090229316075,6.510427081529587
1490562000,2345.8,2345.8,2321,2343,-24.351147809668273,0,-24.351147809668273,-0.6132090229316075
1490648400,2343,2363.4,2336.8,2355.2,9.430358740107604,0,9.430358740107604,-24.351147809668273
1490734800,2355.2,2362.8,2352,2360,22.742083070570214,0,22.742083070570214,9.430358740107604
1490821200,2360,2369.8,2356.6,2368.4,42.27078193444368,0,42.27078193444368,22.742083070570214
1490907600,2368.4,2369.8,2360,2360.8,28.426839935025818,0,28.426839935025818,42.27078193444368
1491166800,2360.8,2366.4,2343.2,2357.6,-2.9218190306575686,0,-2.9218190306575686,28.426839935025818
1491253200,2357.6,2361.6,2347.8,2361.4,-2.701321077118184,0,-2.701321077118184,-2.9218190306575686
1491339600,2361.4,2378.2,2347,2348.2,-24.48363014644051,0,-24.48363014644051,-2.701321077118184
1491426000,2348.2,2363.8,2341.2,2357.6,-35.38268874024681,0,-35.38268874024681,-24.48363014644051
1491512400,2357.6,2363.4,2339.6,2355.4,-52.57221009309978,0,-52.57221009309978,-35.38268874024681
1491771600,2355.4,2365.8,2350.4,2356.4,-34.204364271943525,0,-34.204364271943525,-52.57221009309978
1491858000,2356.4,2358.4,2336,2354.4,-78.91892981713423,0,-78.91892981713423,-34.204364271943525
1491944400,2354.4,2359,2340.2,2342.2,-112.19541681218476,0,-112.19541681218476,-78.91892981713423
1492030800,2342.2,2347.4,2326.4,2330,-187.8645843462894,0,-187.8645843462894,-112.19541681218476
1492376400,2330,2348.4,2325.2,2347.8,-123.96837676182173,0,-123.96837676182173,-187.8645843462894
1492462800,2347.8,2349.4,2333,2340.8,-123.02632761254273,0,-123.02632761254273,-123.96837676182173
1492549200,2340.8,2351.8,2334,2335,-125.41202609166257,0,-125.41202609166257,-123.02632761254273
1492635600,2335,2360.8,2335,2354.6,-51.8512911094265,1,-51.8512911094265,-125.41202609166257
1492722000,2354.6,2358.4,2343.2,2348,-59.44383836380116,0,-59.44383836380116,-51.8512911094265
1492981200,2348,2379.2,2348,2372.8,45.28098714969273,0,45.28098714969273,-59.44383836380116
1493067600,2372.8,2391.4,2370.8,2386.2,123.37715694330477,0,123.37715694330477,45.28098714969273
1493154000,2386.2,2397,2384.2,2384.4,144.3049663352954,0,144.3049663352954,123.37715694330477
1493240400,2384.4,2391,2381,2390,145.28131051447332,0,145.28131051447332,144.3049663352954
1493326800,2390,2391,2380.8,2382.8,124.09155225226932,0,124.09155225226932,145.28131051447332
1493586000,2382.8,2393,2379.6,2389.4,136.04393177323473,0,136.04393177323473,124.09155225226932
1493672400,2389.4,2391,2384.2,2387,125.93795146086133,0,125.93795146086133,136.04393177323473
1493758800,2387,2388.2,2378,2384.4,102.39385979619591,0,102.39385979619591,125.93795146086133
1493845200,2384.4,2393.2,2378.6,2388.8,111.75200521042747,0,111.75200521042747,102.39385979619591
1493931600,2388.8,2401.2,2381.4,2401,141.8202941476895,0,141.8202941476895,111.75200521042747
1494190800,2401,2405.6,2392,2397,140.15667962839774,0,140.15667962839774,141.8202941476895
1494277200,2397,2402.2,2390.8,2395,121.84955813791926,0,121.84955813791926,140.15667962839774
1494363600,2395,2398.6,2389.8,2396.8,116.42134869587157,0,116.42134869587157,121.84955813791926
1494450000,2396.8,2397.2,2380.6,2392.4,96.10317963246075,-1,96.10317963246075,116.42134869587157
1494536400,2392.4,2393.2,2386.2,2390.4,91.28265841715032,0,91.28265841715032,96.10317963246075
1494795600,2390.4,2403.8,2389.8,2401.8,118.12532730679261,0,118.12532730679261,91.28265841715032
1494882000,2401.8,2406,2395.6,2398.8,111.58518176791969,0,111.58518176791969,118.12532730679261
1494968400,2398.8,2398.8,2356.2,2357.6,-1.408813885333735,-1,-1.408813885333735,111.58518176791969
1495054800,2357.6,2376,2346.2,2364.8,-19.455399327678283,0,-19.455399327678283,-1.408813885333735
1495141200,2364.8,2389,2362.4,2383.6,37.88701646466958,0,37.88701646466958,-19.455399327678283
1495400400,2383.6,2395.4,2379.6,2394.8,75.28294325972618,0,75.28294325972618,37.88701646466958
1495486800,2394.8,2400.6,2388,2398.6,89.43321569885926,0,89.43321569885926,75.28294325972618
1495573200,2398.6,2405.2,2396,2404.4,104.814164471761,0,104.814164471761,89.43321569885926
1495659600,2404.4,2418.6,2403.8,2414.4,131.69695507666083,0,131.69695507666083,104.814164471761
1495746000,2414.4,2416.8,2409.2,2415.6,128.53511352984358,0,128.53511352984358,131.69695507666083
1496005200,2415.6,2417.8,2414.8,2415.2,126.58577086016749,0,126.58577086016749,128.53511352984358
1496091600,2415.2,2415.4,2408.6,2412.4,109.95260512043828,0,109.95260512043828,126.58577086016749
1496178000,2412.4,2417.4,2403.6,2415,107.5573679356555,0,107.5573679356555,109.95260512043828
1496264400,2415,2431,2411.4,2430.2,143.60988848823945,0,143.60988848823945,107.5573679356555
1496350800,2430.2,2440.2,2427.8,2438,170.47167447329446,0,170.47167447329446,143.60988848823945
1496610000,2438,2439.4,2433.6,2435.6,162.7771243142636,0,162.7771243142636,170.47167447329446
1496696400,2435.6,2436,2427,2430.2,141.11630880088495,0,141.11630880088495,162.7771243142636
1496782800,2430.2,2435.4,2424.6,2432.4,136.07477425627363,0,136.07477425627363,141.11630880088495
1496869200,2432.4,2439.2,2427.6,2435,139.8875493502153,0,139.8875493502153,136.07477425627363
1496955600,2435,2446.2,2415.2,2430.8,122.96053563121028,0,122.96053563121028,139.8875493502153
1497214800,2430.8,2431.2,2419.4,2429.6,106.83853244021532,0,106.83853244021532,122.96053563121028
1497301200,2429.6,2441.4,2427.6,2440.2,133.88351581615015,0,133.88351581615015,106.83853244021532
1497387600,2440.2,2445.8,2428.4,2436.6,123.69539403787599,0,123.69539403787599,133.88351581615015
1497474000,2436.6,2436.8,2418.8,2434.2,97.04155756398733,-1,97.04155756398733,123.69539403787599
1497560400,2434.2,2438.8,2422.6,2436.6,100.1486884556073,0,100.1486884556073,97.04155756398733
1497819600,2436.6,2453.2,2435,2449.8,137.07798068636438,0,137.07798068636438,100.1486884556073
1497906000,2449.8,2452.8,2435.8,2438.8,111.34072329499202,0,111.34072329499202,137.07798068636438
1497992400,2438.8,2441.8,2429.8,2434.2,84.69164413544847,-1,84.69164413544847,111.34072329499202
1498078800,2434.2,2440.8,2430.2,2433.8,79.64036275759773,0,79.64036275759773,84.69164413544847
1498165200,2433.8,2440.8,2430.6,2434,76.7844668242116,0,76.7844668242116,79.64036275759773
1498424400,2434,2449.2,2432,2437.8,87.1937945032073,0,87.1937945032073,76.7844668242116
1498510800,2437.8,2439.2,2418.6,2419.8,34.18753640070035,0,34.18753640070035,87.1937945032073
1498597200,2419.8,2444.2,2416,2444,74.95773891888676,0,74.95773891888676,34.18753640070035
1498683600,2444,2446.8,2404.4,2423.2,28.19947607181855,0,28.19947607181855,74.95773891888676
1498770000,2423.2,2431.8,2417.4,2423.8,25.562022593185116,0,25.562022593185116,28.19947607181855
1499029200,2423.8,2438.6,2423.8,2426.2,39.88394971154205,0,39.88394971154205,25.562022593185116
1499115600,2426.2,2433.2,2423.2,2427,33.65445194103152,0,33.65445194103152,39.88394971154205
1499202000,2427,2434,2421,2430.2,36.27310897538416,0,36.27310897538416,33.65445194103152
1499288400,2430.2,2432.2,2407.4,2410.2,-23.539863153513615,0,-23.539863153513615,36.27310897538416
1499374800,2410.2,2426.6,2409.6,2424.8,1.58439627066823,0,1.58439627066823,-23.539863153513615
1499634000,2424.8,2431.4,2421,2425.8,19.76298779028495,0,19.76298779028495,1.58439627066823
1499720400,2425.8,2429.4,2412,2426.6,2.3946405915824625,0,2.3946405915824625,19.76298779028495
1499806800,2426.6,2445.2,2424.2,2442.8,85.57131511677532,0,85.57131511677532,2.3946405915824625
1499893200,2442.8,2448.4,2440.8,2447.8,134.46001987868019,0,134.46001987868019,85.57131511677532
1499979600,2447.8,2462.8,2443.8,2459,201.41634912647308,0,201.41634912647308,134.46001987868019
1500238800,2459,2462,2455.8,2461.2,221.97327475746977,0,221.97327475746977,201.41634912647308
1500325200,2461.2,2462.4,2449.4,2461.8,202.91588647796738,0,202.91588647796738,221.97327475746977
1500411600,2461.8,2473.4,2459.4,2473,257.52583464442523,0,257.52583464442523,202.91588647796738
1500498000,2473,2477.8,2467.2,2474.4,257.41767390836975,0,257.41767390836975,257.52583464442523
1500584400,2474.4,2476.8,2464.4,2471.4,217.44035770069075,0,217.44035770069075,257.41767390836975
1500843600,2471.4,2472,2465.2,2469,184.1664784343942,0,184.1664784343942,217.44035770069075
1500930000,2469,2480.4,2468.2,2476.6,198.19316247579553,0,198.19316247579553,184.1664784343942
1501016400,2476.6,2481.2,2473.2,2475.8,180.44196338469686,0,180.44196338469686,198.19316247579553
1501102800,2475.8,2481.8,2458.6,2473.6,142.19391702876547,0,142.19391702876547,180.44196338469686
1501189200,2473.6,2473.6,2462.8,2472,122.27331351989321,0,122.27331351989321,142.19391702876547
1501448400,2472,2476.2,2466.8,2470.2,115.49302729417433,0,115.49302729417433,122.27331351989321
1501534800,2470.2,2478.6,2468,2476,120.96622115363036,0,120.96622115363036,115.49302729417433
1501621200,2476,2477.2,2464.8,2475,106.262664448824,0,106.262664448824,120.96622115363036
1501707600,2475,2475.6,2467.4,2471.4,93.95112669669318,-1,93.95112669669318,106.262664448824
1501794000,2471.4,2479,2469,2473.2,95.44713394178963,0,95.44713394178963,93.95112669669318
1502053200,2473.2,2479.4,2473.2,2479.2,103.17072151159154,0,103.17072151159154,95.44713394178963
1502139600,2479.2,2489.4,2468.6,2473,91.11883337240701,-1,91.11883337240701,103.17072151159154
1502226000,2473,2475.6,2460.4,2475.2,71.94397641823932,0,71.94397641823932,91.11883337240701
1502312400,2475.2,2475.2,2433.8,2435.6,-20.25535501954042,0,-20.25535501954042,71.94397641823932
1502398800,2435.6,2447.2,2431.6,2441.6,-35.194712518680646,0,-35.194712518680646,-20.25535501954042
1502658000,2441.6,2467.2,2441.6,2466,31.04422216105221,0,31.04422216105221,-35.194712518680646
1502744400,2466,2474,2461,2465.2,49.69628681178819,0,49.69628681178819,31.04422216105221
1502830800,2465.2,2474.4,2462.6,2467.2,52.342989268259394,0,52.342989268259394,49.69628681178819
1502917200,2467.2,2469,2424.4,2427,-56.16300780318809,0,-56.16300780318809,52.342989268259394
1503003600,2427,2440,2420.2,2425.8,-84.84983186461544,0,-84.84983186461544,-56.16300780318809
1503262800,2425.8,2432,2416.4,2429,-89.99567605110155,0,-89.99567605110155,-84.84983186461544
1503349200,2429,2454.6,2428.2,2454,-18.387209499449064,0,-18.387209499449064,-89.99567605110155
1503435600,2454,2455.2,2439.6,2440.2,-34.8438987347109,0,-34.8438987347109,-18.387209499449064
1503522000,2440.2,2449.4,2435.2,2443.2,-41.56883769263235,0,-41.56883769263235,-34.8438987347109
1503608400,2443.2,2453.6,2437.8,2443,-38.06805980943957,0,-38.06805980943957,-41.56883769263235
1503867600,2443,2449.6,2436.8,2445,-41.7819918429826,0,-41.7819918429826,-38.06805980943957
1503954000,2445,2449,2421.6,2447.4,-55.01319835523784,0,-55.01319835523784,-41.7819918429826
1504040400,2447.4,2460,2443.2,2456.2,-9.282284870109867,0,-9.282284870109867,-55.01319835523784
1504126800,2456.2,2474.4,2455.4,2470.8,47.94205379955506,0,47.94205379955506,-9.282284870109867
1504213200,2470.8,2479.8,2470.4,2474.2,76.03087161733744,0,76.03087161733744,47.94205379955506
1504472400,2474.2,2474.2,2461,2468.2,41.486420314883134,0,41.486420314883134,76.03087161733744
1504558800,2468.2,2471.6,2445.8,2460.6,-2.705915329176687,0,-2.705915329176687,41.486420314883134
1504645200,2460.6,2469,2456.8,2464.4,16.417552553768807,0,16.417552553768807,-2.705915329176687
1504731600,2464.4,2468.8,2457.8,2466.4,21.776872101807335,0,21.776872101807335,16.417552553768807
1504818000,2466.4,2467.4,2457,2462.4,7.63184909535862,0,7.63184909535862,21.776872101807335
1505077200,2462.4,2488.8,2462.4,2488.4,108.38469995467722,0,108.38469995467722,7.63184909535862
1505163600,2488.4,2496.8,2486.8,2496.6,163.67308746812395,0,163.67308746812395,108.38469995467722
1505250000,2496.6,2497,2490.8,2496.6,160.99836238157104,0,160.99836238157104,163.67308746812395
1505336400,2496.6,2497.8,2489.4,2495.6,149.63204809287734,0,149.63204809287734,160.99836238157104
1505422800,2495.6,2501.6,2488.8,2501.6,157.35284820131088,0,157.35284820131088,149.63204809287734
1505682000,2501.6,2507.6,2499.4,2504.6,172.7282189167004,0,172.7282189167004,157.35284820131088
1505768400,2504.6,2507.8,2502.8,2505,167.31205440569607,0,167.31205440569607,172.7282189167004
1505854800,2505,2508.8,2496,2506.4,153.56737851098478,0,153.56737851098478,167.31205440569607
1505941200,2506.4,2507.8,2498.4,2502.4,137.12404585957196,0,137.12404585957196,153.56737851098478
1506027600,2502.4,2502.6,2493.8,2501.6,118.49967841900495,0,118.49967841900495,137.12404585957196
1506286800,2501.6,2506,2486.8,2499.4,105.12820512821881,0,105.12820512821881,118.49967841900495
1506373200,2499.4,2502.8,2494,2496.4,97.57271139171989,-1,97.57271139171989,105.12820512821881
1506459600,2496.4,2511,2494.8,2505.6,113.01957799485342,0,113.01957799485342,97.57271139171989
1506546000,2505.6,2509.8,2500.8,2509.6,115.37583863407396,0,115.37583863407396,113.01957799485342
1506632400,2509.6,2519.4,2506.6,2519.4,133.09318674037164,0,133.09318674037164,115.37583863407396
1506891600,2519.4,2529.6,2519,2529.4,151.12830986620338,0,151.12830986620338,133.09318674037164
1506978000,2529.4,2535,2527,2534.8,153.26934316999433,0,153.26934316999433,151.12830986620338
1507064400,2534.8,2539.6,2530.8,2537.6,150.36970401190473,0,150.36970401190473,153.26934316999433
1507150800,2537.6,2552.2,2536.4,2550.6,165.519046837761,0,165.519046837761,150.36970401190473
1507237200,2550.6,2551.6,2543.4,2546.6,152.5632363693665,0,152.5632363693665,165.519046837761
1507496400,2546.6,2552,2541,2545,138.96617451692887,0,138.96617451692887,152.5632363693665
1507582800,2545,2555,2544.4,2551,139.28551552901962,0,139.28551552901962,138.96617451692887
1507669200,2551,2555,2546,2554.2,136.96520836093865,0,136.96520836093865,139.28551552901962
1507755600,2554.2,2555,2548,2550.6,129.61762376755075,0,129.61762376755075,136.96520836093865
1507842000,2550.6,2557.2,2548.8,2554.2,131.23206677680736,0,131.23206677680736,129.61762376755075
1508101200,2554.2,2559.2,2552.4,2557.2,131.26329893787312,0,131.26329893787312,131.23206677680736
1508187600,2557.2,2559.2,2554,2558.4,126.46892511293363,0,126.46892511293363,131.26329893787312
1508274000,2558.4,2563.8,2558,2562.2,128.45380215306983,0,128.45380215306983,126.46892511293363
1508360400,2562.2,2563,2544.2,2562.6,112.96254534866546,0,112.96254534866546,128.45380215306983
1508446800,2562.6,2576,2561.2,2575.2,133.58277159665656,0,133.58277159665656,112.96254534866546
1508706000,2575.2,2578.6,2563.4,2564.2,116.78101301817411,0,116.78101301817411,133.58277159665656
1508792400,2564.2,2571.6,2563.8,2566.2,108.82061256742854,0,108.82061256742854,116.78101301817411
1508878800,2566.2,2567.6,2543.2,2560.8,84.70308383202259,-1,84.70308383202259,108.82061256742854
1508965200,2560.8,2566.4,2557.2,2563.2,89.23624354126257,0,89.23624354126257,84.70308383202259
1509051600,2563.2,2582.2,2558.8,2578.6,109.60664559665852,0,109.60664559665852,89.23624354126257
1509310800,2578.6,2579.6,2566.8,2569.2,98.25353809094274,-1,98.25353809094274,109.60664559665852
1509397200,2569.2,2576.6,2568.4,2574,98.6904013307891,0,98.6904013307891,98.25353809094274
1509483600,2574,2586.8,2572.8,2574.2,103.52433716595215,0,103.52433716595215,98.6904013307891
1509570000,2574.2,2579.8,2563.8,2579.4,97.20190877541546,-1,97.20190877541546,103.52433716595215
1509656400,2579.4,2586.8,2575.2,2583,108.65693352534245,0,108.65693352534245,97.20190877541546
1509919200,2583,2591.2,2577.2,2590,116.60745151939685,0,116.60745151939685,108.65693352534245
1510005600,2590,2595,2582.2,2586.8,114.28013283844922,0,114.28013283844922,116.60745151939685
1510092000,2586.8,2593.4,2581.2,2592,116.21667550685643,0,116.21667550685643,114.28013283844922
1510178400,2592,2595.6,2564.4,2584.2,94.12845308655392,-1,94.12845308655392,116.21667550685643
1510264800,2584.2,2586.6,2572.4,2579.6,84.52513459810899,0,84.52513459810899,94.12845308655392
1510524000,2579.6,2586.2,2571.2,2581.6,83.75776317925963,0,83.75776317925963,84.52513459810899
1510610400,2581.6,2583,2565.2,2578.4,70.05148945268807,0,70.05148945268807,83.75776317925963
1510696800,2578.4,2578.4,2556.6,2565,37.174450657645686,0,37.174450657645686,70.05148945268807
1510783200,2565,2590,2563.2,2585.8,83.0143037090827,0,83.0143037090827,37.174450657645686
1510869600,2585.8,2586.4,2575.6,2576.4,72.25398187377084,0,72.25398187377084,83.0143037090827
1511128800,2576.4,2584.4,2568.2,2583.2,73.63644760542374,0,73.63644760542374,72.25398187377084
1511215200,2583.2,2601,2580,2596.8,125.59222638106152,0,125.59222638106152,73.63644760542374
1511301600,2596.8,2600.4,2593.4,2594,130.91747341078604,0,130.91747341078604,125.59222638106152
1511388000,2594,2598.4,2590,2597.2,129.58572114036514,0,129.58572114036514,130.91747341078604
1511474400,2597.2,2603.4,2595,2601.4,145.57616748079565,0,145.57616748079565,129.58572114036514
1511733600,2601.4,2605.8,2597.2,2603.2,150.20023534771852,0,150.20023534771852,145.57616748079565
1511820000,2603.2,2627.6,2598,2626.2,220.18221523001463,0,220.18221523001463,150.20023534771852
1511906400,2626.2,2634.4,2620,2625.6,233.6738834435078,0,233.6738834435078,220.18221523001463
1511992800,2625.6,2658.4,2622.2,2641.8,271.1419792168055,0,271.1419792168055,233.6738834435078
1512079200,2641.8,2650.8,2605.4,2642.8,225.42325316615165,0,225.42325316615165,271.1419792168055
1512338400,2642.8,2665.4,2634,2637,228.61881640307976,0,228.61881640307976,225.42325316615165
1512424800,2637,2648.8,2627.6,2627.6,171.03107605227643,0,171.03107605227643,228.61881640307976
1512511200,2627.6,2634.8,2620.4,2631.4,146.0291967383834,0,146.0291967383834,171.03107605227643
1512597600,2631.4,2641.4,2626.8,2639.8,156.42503014874922,0,156.42503014874922,146.0291967383834
1512684000,2639.8,2652.6,2638,2652,175.3221803970598,0,175.3221803970598,156.42503014874922
1512943200,2652,2664.6,2649.6,2663.6,189.63842054834913,0,189.63842054834913,175.3221803970598
1513029600,2663.6,2670.4,2660.4,2665.6,183.37577671387805,0,183.37577671387805,189.63842054834913
1513116000,2665.6,2672.4,2656.6,2666.6,165.83370614176513,0,165.83370614176513,183.37577671387805
1513202400,2666.6,2670.8,2649,2649.4,127.35908178714583,0,127.35908178714583,165.83370614176513
1513288800,2649.4,2680.2,2649.4,2680.2,154.26394027338677,0,154.26394027338677,127.35908178714583
1513548000,2680.2,2695.6,2679.8,2692.8,175.22690526744995,0,175.22690526744995,154.26394027338677
1513634400,2692.8,2695.6,2680.4,2682.6,151.53598161641773,0,151.53598161641773,175.22690526744995
1513720800,2682.6,2693,2677,2679.2,134.75602098287823,0,134.75602098287823,151.53598161641773
1513807200,2679.2,2693.6,2678.6,2684.8,131.59388204621615,0,131.59388204621615,134.75602098287823
1513893600,2684.8,2689,2680,2683.6,121.15431987558756,0,121.15431987558756,131.59388204621615
1514239200,2683.6,2687,2681.4,2685.2,115.23732123755423,0,115.23732123755423,121.15431987558756
1514325600,2685.2,2688.6,2679.4,2683,106.97003317698302,0,106.97003317698302,115.23732123755423
1514412000,2683,2686.6,2680.8,2683.2,101.605647301158,0,101.605647301158,106.97003317698302
1514498400,2683.2,2695.8,2665.6,2666,79.37871113353988,-1,79.37871113353988,101.605647301158
1514844000,2666,2693.6,2666,2691.6,96.87338487429095,0,96.87338487429095,79.37871113353988
1514930400,2691.6,2712.2,2690.2,2707,123.36116928678524,0,123.36116928678524,96.87338487429095
1515016800,2707,2726.8,2706.6,2722.8,142.31080534197147,0,142.31080534197147,123.36116928678524
1515103200,2722.8,2741.2,2721.8,2740.2,160.18406590616414,0,160.18406590616414,142.31080534197147
1515362400,2740.2,2746.4,2734.8,2745,161.5725898074282,0,161.5725898074282,160.18406590616414
1515448800,2745,2757.8,2740.8,2748.2,161.45995465858306,0,161.45995465858306,161.5725898074282
1515535200,2748.2,2749.8,2734.6,2748.6,148.00208207663283,0,148.00208207663283,161.45995465858306
1515621600,2748.6,2768.6,2745.8,2767.8,167.5251550085904,0,167.5251550085904,148.00208207663283
1515708000,2767.8,2788,2765.4,2787.4,187.93770108870788,0,187.93770108870788,167.5251550085904
1515967200,2787.4,2795.6,2787.4,2793,191.4806401555568,0,191.4806401555568,187.93770108870788
1516053600,2793,2807,2767.6,2781.6,168.8305710441537,0,168.8305710441537,191.4806401555568
1516140000,2781.6,2807.6,2777.4,2802.2,177.281913890046,0,177.281913890046,168.8305710441537
1516226400,2802.2,2806.2,2792.2,2795.2,164.05039681785166,0,164.05039681785166,177.281913890046
1516312800,2795.2,2813.4,2790.2,2811.2,161.35944450472658,0,161.35944450472658,164.05039681785166
1516572000,2811.2,2836.4,2800.4,2834,171.1326822531386,0,171.1326822531386,161.35944450472658
1516658400,2834,2843,2827.2,2836.4,167.6176723862439,0,167.6176723862439,171.1326822531386
1516744800,2836.4,2853.4,2824,2839.2,156.79944095038925,0,156.79944095038925,167.6176723862439
1516831200,2839.2,2852,2829.4,2840.6,146.30806823506148,0,146.30806823506148,156.79944095038925
1516917600,2840.6,2874.2,2839.6,2873,160.26038926881043,0,160.26038926881043,146.30806823506148
1517176800,2873,2876.6,2850,2851.2,140.59647077526768,0,140.59647077526768,160.26038926881043
1517263200,2851.2,2856,2817,2821.4,103.62431091683686,0,103.62431091683686,140.59647077526768
1517349600,2821.4,2838.2,2811.6,2825,94.13008089306655,-1,94.13008089306655,103.62431091683686
1517436000,2825,2835.8,2808.2,2822.4,86.530514388107,0,86.530514388107,94.13008089306655
1517522400,2822.4,2829.4,2753.8,2755.8,32.01658269520082,0,32.01658269520082,86.530514388107
1517781600,2755.8,2761.4,2594.4,2613.8,-108.21482479346555,0,-108.21482479346555,32.01658269520082
1517868000,2613.8,2698.4,2528.2,2683.4,-104.6181178028622,0,-104.6181178028622,-108.21482479346555
1517954400,2683.4,2725.4,2659.2,2666.8,-71.35797950219312,1,-71.35797950219312,-104.6181178028622
1518040800,2666.8,2685,2575.8,2592.8,-141.3171920836226,0,-141.3171920836226,-71.35797950219312
1518127200,2592.8,2636.4,2529.2,2620.4,-147.32894998673092,0,-147.32894998673092,-141.3171920836226
1518386400,2620.4,2670.6,2619.2,2651.6,-96.6778990399779,1,-96.6778990399779,-147.32894998673092
1518472800,2651.6,2666.4,2633.8,2662,-86.43654805897822,0,-86.43654805897822,-96.6778990399779
1518559200,2662,2700.6,2626.2,2695.2,-62.27151226878404,0,-62.27151226878404,-86.43654805897822
1518645600,2695.2,2735.8,2687.8,2734.2,-18.927232716535205,0,-18.927232716535205,-62.27151226878404
1518732000,2734.2,2753.8,2721.4,2735.6,-6.269500452910012,0,-6.269500452910012,-18.927232716535205
1518991200,2735.6,2746.8,2719,2728,-14.34095192508777,0,-14.34095192508777,-6.269500452910012
1519077600,2728,2737,2705.2,2714.8,-29.201112072613263,0,-29.201112072613263,-14.34095192508777
1519164000,2714.8,2747,2693,2697.6,-40.38263907357244,0,-40.38263907357244,-29.201112072613263
1519250400,2697.6,2730.2,2681.6,2713.2,-40.71908740402267,0,-40.71908740402267,-40.38263907357244
1519336800,2713.2,2749.6,2709.4,2745.4,-11.567752845968476,0,-11.567752845968476,-40.71908740402267
1519596000,2745.4,2785.2,2742.2,2783.8,27.998255209056126,0,27.998255209056126,-11.567752845968476
1519682400,2783.8,2789.2,2741.6,2745.8,5.368339934746147,0,5.368339934746147,27.998255209056126
1519768800,2745.8,2761.2,2711.8,2718.6,-28.278140402914033,0,-28.278140402914033,5.368339934746147
1519855200,2718.6,2730.4,2658.2,2679,-73.89125909911279,0,-73.89125909911279,-28.278140402914033
1519941600,2679,2695.6,2647,2690.1,-76.8643928362328,0,-76.8643928362328,-73.89125909911279
1520200800,2690.1,2727.4,2663.6,2718.8,-44.85377273387063,0,-44.85377273387063,-76.8643928362328
1520287200,2718.8,2734.2,2710.2,2723.4,-26.49915430085702,0,-26.49915430085702,-44.85377273387063
1520373600,2723.4,2730,2681.2,2721.8,-34.970364832209256,0,-34.970364832209256,-26.49915430085702
1520460000,2721.8,2740.2,2720,2738.2,-11.301443193008645,0,-11.301443193008645,-34.970364832209256
1520546400,2738.2,2786.8,2730.5,2783.4,30.677317357300858,0,30.677317357300858,-11.301443193008645
1520802000,2783.4,2800.4,2778.8,2783.2,47.872053894450055,0,47.872053894450055,30.677317357300858
1520888400,2783.2,2802.4,2758.4,2764.6,33.37026548514055,0,33.37026548514055,47.872053894450055
1520974800,2764.6,2779.4,2743.4,2750.4,16.015826329573397,0,16.015826329573397,33.37026548514055
1521061200,2750.4,2762.4,2740.2,2753.2,13.768734574301625,0,13.768734574301625,16.015826329573397
1521147600,2753.2,2761.2,2745.4,2750.6,16.31125376885484,0,16.31125376885484,13.768734574301625
1521406800,2750.6,2750.8,2692.4,2718,-20.856773763383437,0,-20.856773763383437,16.31125376885484
1521493200,2718,2724.4,2708.2,2719,-20.61472595006654,0,-20.61472595006654,-20.856773763383437
1521579600,2719,2738.8,2707.6,2713,-16.643059135967885,0,-16.643059135967885,-20.61472595006654
1521666000,2713,2721.6,2637.2,2641,-97.57609037299765,0,-97.57609037299765,-16.643059135967885
1521752400,2641,2654,2581.4,2591.8,-174.22873812982584,0,-174.22873812982584,-97.57609037299765
1522011600,2591.8,2658.2,2586.4,2655.2,-114.79550133434493,0,-114.79550133434493,-174.22873812982584
1522098000,2655.2,2675,2591.6,2606.8,-134.54659224436713,0,-134.54659224436713,-114.79550133434493
1522184400,2606.8,2629,2588.6,2603.8,-144.12075293844973,0,-144.12075293844973,-134.54659224436713
